"","X1","Tourney_Address","Tourney_Lat","Tourney_Lon","Tourney_Round","Tourney_Round_Year","Tourney_City","Tourney_State","Tourney_Stadium","Tourney_Postal_Code"
"724",144,"Corvallis, Oregon, Gill Coliseum",-123.28071,44.5612886,"Regionals",1956,"Corvallis","Oregon","Gill Coliseum","OR"
"725",144,"Corvallis, Oregon, Gill Coliseum",-123.28071,44.5612886,"Regionals",1957,"Corvallis","Oregon","Gill Coliseum","OR"
"726",144,"Corvallis, Oregon, Gill Coliseum",-123.28071,44.5612886,"Regionals",1967,"Corvallis","Oregon","Gill Coliseum","OR"
"727",149,"Philadelphia, Pennsylvania, The Palestra",-75.1887032,39.9513911,"Regionals",1939,"Philadelphia","Pennsylvania","The Palestra","PA"
"728",149,"Philadelphia, Pennsylvania, The Palestra",-75.1887032,39.9513911,"Regionals",1954,"Philadelphia","Pennsylvania","The Palestra","PA"
"729",149,"Philadelphia, Pennsylvania, The Palestra",-75.1887032,39.9513911,"Regionals",1955,"Philadelphia","Pennsylvania","The Palestra","PA"
"730",149,"Philadelphia, Pennsylvania, The Palestra",-75.1887032,39.9513911,"Regionals",1956,"Philadelphia","Pennsylvania","The Palestra","PA"
"731",149,"Philadelphia, Pennsylvania, The Palestra",-75.1887032,39.9513911,"Regionals",1957,"Philadelphia","Pennsylvania","The Palestra","PA"
"732",150,"Philadelphia, Pennsylvania, Spectrum",-75.1720528,39.9011809,"Regionals",1980,"Philadelphia","Pennsylvania","Spectrum","PA"
"733",150,"Philadelphia, Pennsylvania, Spectrum",-75.1720528,39.9011809,"Regionals",1992,"Philadelphia","Pennsylvania","Spectrum","PA"
"734",151,"Philadelphia, Pennsylvania, Wells Fargo Center",-75.1719795,39.9012015,"Regionals",2001,"Philadelphia","Pennsylvania","Wells Fargo Center","PA"
"735",151,"Philadelphia, Pennsylvania, Wells Fargo Center",-75.1719795,39.9012015,"Regionals",2016,"Philadelphia","Pennsylvania","Wells Fargo Center","PA"
"736",151,"Philadelphia, Pennsylvania, Wells Fargo Center",-75.1719795,39.9012015,"Regionals",2022,"Philadelphia","Pennsylvania","Wells Fargo Center","PA"
"737",155,"Providence, Rhode Island, Dunkin' Donuts Center",-71.4179556,41.8236281,"Regionals",1976,"Providence","Rhode Island","Dunkin' Donuts Center","RI"
"738",155,"Providence, Rhode Island, Dunkin' Donuts Center",-71.4179556,41.8236281,"Regionals",1979,"Providence","Rhode Island","Dunkin' Donuts Center","RI"
"739",155,"Providence, Rhode Island, Dunkin' Donuts Center",-71.4179556,41.8236281,"Regionals",1985,"Providence","Rhode Island","Dunkin' Donuts Center","RI"
"740",156,"Columbia, South Carolina, Carolina Coliseum",-81.0330795,33.9936564,"Regionals",1970,"Columbia","South Carolina","Carolina Coliseum","SC"
"741",159,"Knoxville, Tennessee, Stokely Athletic Center",-83.9250359,35.9511794,"Regionals",1983,"Knoxville","Tennessee","Stokely Athletic Center","TN"
"742",160,"Knoxville, Tennessee, Thompson–Boling Arena",-83.9250359,35.9511794,"Regionals",1994,"Knoxville","Tennessee","Thompson–Boling Arena","TN"
"743",160,"Knoxville, Tennessee, Thompson–Boling Arena",-83.9250359,35.9511794,"Regionals",1999,"Knoxville","Tennessee","Thompson–Boling Arena","TN"
"744",163,"Memphis, Tennessee, FedExForum",-90.0504738,35.1382037,"Regionals",2009,"Memphis","Tennessee","FedExForum","TN"
"745",163,"Memphis, Tennessee, FedExForum",-90.0504738,35.1382037,"Regionals",2014,"Memphis","Tennessee","FedExForum","TN"
"746",163,"Memphis, Tennessee, FedExForum",-90.0504738,35.1382037,"Regionals",2017,"Memphis","Tennessee","FedExForum","TN"
"747",163,"Memphis, Tennessee, FedExForum",-90.0504738,35.1382037,"Regionals",2021,"Memphis","Tennessee","FedExForum","TN"
"748",165,"Nashville, Tennessee, Memorial Gym",-86.807313,36.1445375,"Regionals",1973,"Nashville","Tennessee","Memorial Gym","TN"
"749",167,"Arlington, Texas, AT&T Stadium",-97.1140116,32.7298718,"Regionals",2013,"Arlington","Texas","AT&T Stadium","TX"
"750",168,"Austin, Texas, Frank Erwin Center",-97.7321651,30.2769698,"Regionals",2000,"Austin","Texas","Frank Erwin Center","TX"
"751",168,"Austin, Texas, Frank Erwin Center",-97.7321651,30.2769698,"Regionals",2005,"Austin","Texas","Frank Erwin Center","TX"
"752",169,"Dallas, Texas, Moody Coliseum",-96.780687,32.8403428,"Regionals",1957,"Dallas","Texas","Moody Coliseum","TX"
"753",170,"Dallas, Texas, Reunion Arena",-96.8084737,32.7739061,"Regionals",1985,"Dallas","Texas","Reunion Arena","TX"
"754",170,"Dallas, Texas, Reunion Arena",-96.8084737,32.7739061,"Regionals",1990,"Dallas","Texas","Reunion Arena","TX"
"755",170,"Dallas, Texas, Reunion Arena",-96.8084737,32.7739061,"Regionals",1994,"Dallas","Texas","Reunion Arena","TX"
"756",177,"Houston, Texas, Hofheinz Pavilion",-95.3469221,29.7246943,"Regionals",1973,"Houston","Texas","Hofheinz Pavilion","TX"
"757",179,"Houston, Texas, NRG Stadium",-95.4107074,29.6847219,"Regionals",2008,"Houston","Texas","NRG Stadium","TX"
"758",179,"Houston, Texas, NRG Stadium",-95.4107074,29.6847219,"Regionals",2010,"Houston","Texas","NRG Stadium","TX"
"759",179,"Houston, Texas, NRG Stadium",-95.4107074,29.6847219,"Regionals",2015,"Houston","Texas","NRG Stadium","TX"
"760",180,"Houston, Texas, The Summit",-95.529995,29.868771,"Regionals",1980,"Houston","Texas","The Summit","TX"
"761",180,"Houston, Texas, The Summit",-95.529995,29.868771,"Regionals",1986,"Houston","Texas","The Summit","TX"
"762",181,"Houston, Texas, Toyota Center",-95.3621005,29.7507604,"Regionals",2020,"Houston","Texas","Toyota Center","TX"
"763",182,"Lubbock, Texas, Lubbock Municipal Coliseum",-101.8765151,33.5900689,"Regionals",1966,"Lubbock","Texas","Lubbock Municipal Coliseum","TX"
"764",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Regionals",1997,"San Antonio","Texas","Alamodome","TX"
"765",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Regionals",2001,"San Antonio","Texas","Alamodome","TX"
"766",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Regionals",2003,"San Antonio","Texas","Alamodome","TX"
"767",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Regionals",2007,"San Antonio","Texas","Alamodome","TX"
"768",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Regionals",2011,"San Antonio","Texas","Alamodome","TX"
"769",184,"San Antonio, Texas, AT&T Center",-98.5247016,29.3042745,"Regionals",2022,"San Antonio","Texas","AT&T Center","TX"
"770",186,"Ogden, Utah, Dee Events Center",-111.9450635,41.1823818,"Regionals",1983,"Ogden","Utah","Dee Events Center","UT"
"771",187,"Provo, Utah, Smith Fieldhouse",-111.6543834,40.2474176,"Regionals",1962,"Provo","Utah","Smith Fieldhouse","UT"
"772",187,"Provo, Utah, Smith Fieldhouse",-111.6543834,40.2474176,"Regionals",1963,"Provo","Utah","Smith Fieldhouse","UT"
"773",187,"Provo, Utah, Smith Fieldhouse",-111.6543834,40.2474176,"Regionals",1965,"Provo","Utah","Smith Fieldhouse","UT"
"774",188,"Provo, Utah, Marriott Center",-111.6492988,40.254122,"Regionals",1972,"Provo","Utah","Marriott Center","UT"
"775",188,"Provo, Utah, Marriott Center",-111.6492988,40.254122,"Regionals",1977,"Provo","Utah","Marriott Center","UT"
"776",188,"Provo, Utah, Marriott Center",-111.6492988,40.254122,"Regionals",1979,"Provo","Utah","Marriott Center","UT"
"777",188,"Provo, Utah, Marriott Center",-111.6492988,40.254122,"Regionals",1982,"Provo","Utah","Marriott Center","UT"
"778",190,"Salt Lake City, Utah, Jon M. Huntsman Center",-111.8388029,40.7620609,"Regionals",1971,"Salt Lake City","Utah","Jon M. Huntsman Center","UT"
"779",190,"Salt Lake City, Utah, Jon M. Huntsman Center",-111.8388029,40.7620609,"Regionals",1981,"Salt Lake City","Utah","Jon M. Huntsman Center","UT"
"780",191,"Salt Lake City, Utah, Vivint Smart Home Arena",-111.9010874,40.7682681,"Regionals",2010,"Salt Lake City","Utah","Vivint Smart Home Arena","UT"
"781",196,"Seattle, Washington, Hec Edmundson Pavilion",-122.3021385,47.6520749,"Regionals",1960,"Seattle","Washington","Hec Edmundson Pavilion","WA"
"782",196,"Seattle, Washington, Hec Edmundson Pavilion",-122.3021385,47.6520749,"Regionals",1970,"Seattle","Washington","Hec Edmundson Pavilion","WA"
"783",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Regionals",1987,"Seattle","Washington","Kingdome","WA"
"784",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Regionals",1988,"Seattle","Washington","Kingdome","WA"
"785",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Regionals",1991,"Seattle","Washington","Kingdome","WA"
"786",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Regionals",1993,"Seattle","Washington","Kingdome","WA"
"787",200,"Morgantown, West Virginia, WVU Coliseum",-79.9815603,39.6493379,"Regionals",1972,"Morgantown","West Virginia","WVU Coliseum","WV"
"788",201,"Madison, Wisconsin, Wisconsin Field House",-89.4126338,43.0685978,"Regionals",1941,"Madison","Wisconsin","Wisconsin Field House","WI"
"789",201,"Madison, Wisconsin, Wisconsin Field House",-89.4126338,43.0685978,"Regionals",1969,"Madison","Wisconsin","Wisconsin Field House","WI"
"790",202,"Madison, Wisconsin, Kohl Center",-89.39672,43.069396,"Regionals",2002,"Madison","Wisconsin","Kohl Center","WI"
"791",3,"Glendale, Arizona, University of Phoenix Stadium",-112.2625593,33.5276247,"Final Four",2017,"Glendale","Arizona","University of Phoenix Stadium","AZ"
"792",11,"Los Angeles, California, Los Angeles Memorial Sports Arena",-118.2878754,34.0140526,"Final Four",1968,"Los Angeles","California","Los Angeles Memorial Sports Arena","CA"
"793",11,"Los Angeles, California, Los Angeles Memorial Sports Arena",-118.2878754,34.0140526,"Final Four",1972,"Los Angeles","California","Los Angeles Memorial Sports Arena","CA"
"794",18,"San Diego, California, San Diego Sports Arena",-117.212196,32.755274,"Final Four",1975,"San Diego","California","San Diego Sports Arena","CA"
"795",21,"San Francisco (Daly City), California, Cow Palace",-122.4187365,37.7068282,"Final Four",1960,"San Francisco (Daly City)","California","Cow Palace","CA"
"796",24,"Denver, Colorado, McNichols Sports Arena",-105.0201094,39.7438895,"Final Four",1990,"Denver","Colorado","McNichols Sports Arena","CO"
"797",34,"St. Petersburg, Florida, Tropicana Field",-82.6533921,27.7682246,"Final Four",1999,"St. Petersburg","Florida","Tropicana Field","FL"
"798",39,"Atlanta, Georgia, Omni Coliseum",-84.3947761,33.7588731,"Final Four",1977,"Atlanta","Georgia","Omni Coliseum","GA"
"799",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Final Four",2002,"Atlanta","Georgia","Georgia Dome","GA"
"800",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Final Four",2007,"Atlanta","Georgia","Georgia Dome","GA"
"801",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Final Four",2013,"Atlanta","Georgia","Georgia Dome","GA"
"802",42,"Atlanta, Georgia, Mercedes-Benz Stadium",-84.400855,33.7554483,"Final Four",2020,"Atlanta","Georgia","Mercedes-Benz Stadium","GA"
"803",51,"Evanston, Illinois, Patten Gymnasium",-87.676599,42.061105,"Final Four",1939,"Evanston","Illinois","Patten Gymnasium","IL"
"804",52,"Evanston, Illinois, Welsh-Ryan Arena",-87.6924696,42.0668161,"Final Four",1955,"Evanston","Illinois","Welsh-Ryan Arena","IL"
"805",58,"Indianapolis, Indiana, Market Square Arena",-86.1512111,39.7685946,"Final Four",1980,"Indianapolis","Indiana","Market Square Arena","IN"
"806",59,"Indianapolis, Indiana, RCA Dome",-86.1311569,39.752277,"Final Four",1991,"Indianapolis","Indiana","RCA Dome","IN"
"807",59,"Indianapolis, Indiana, RCA Dome",-86.1311569,39.752277,"Final Four",1997,"Indianapolis","Indiana","RCA Dome","IN"
"808",59,"Indianapolis, Indiana, RCA Dome",-86.1311569,39.752277,"Final Four",2000,"Indianapolis","Indiana","RCA Dome","IN"
"809",59,"Indianapolis, Indiana, RCA Dome",-86.1311569,39.752277,"Final Four",2006,"Indianapolis","Indiana","RCA Dome","IN"
"810",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Final Four",2010,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"811",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Final Four",2015,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"812",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Final Four",2021,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"813",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Final Four",1985,"Lexington","Kentucky","Rupp Arena","KY"
"814",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Final Four",1958,"Louisville","Kentucky","Freedom Hall","KY"
"815",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Final Four",1959,"Louisville","Kentucky","Freedom Hall","KY"
"816",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Final Four",1962,"Louisville","Kentucky","Freedom Hall","KY"
"817",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Final Four",1963,"Louisville","Kentucky","Freedom Hall","KY"
"818",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Final Four",1967,"Louisville","Kentucky","Freedom Hall","KY"
"819",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Final Four",1969,"Louisville","Kentucky","Freedom Hall","KY"
"820",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Final Four",1982,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"821",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Final Four",1987,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"822",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Final Four",1993,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"823",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Final Four",2003,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"824",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Final Four",2012,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"825",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Final Four",2022,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"826",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Final Four",1966,"College Park","Maryland","Cole Field House","MD"
"827",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Final Four",1970,"College Park","Maryland","Cole Field House","MD"
"828",88,"Detroit, Michigan, Ford Field",-83.045603,42.3400064,"Final Four",2009,"Detroit","Michigan","Ford Field","MI"
"829",92,"Minneapolis, Minnesota, Williams Arena",-93.2279713,44.9768472,"Final Four",1951,"Minneapolis","Minnesota","Williams Arena","MN"
"830",93,"Minneapolis, Minnesota, Hubert H. Humphrey Metrodome",-93.2650108,44.977753,"Final Four",1992,"Minneapolis","Minnesota","Hubert H. Humphrey Metrodome","MN"
"831",93,"Minneapolis, Minnesota, Hubert H. Humphrey Metrodome",-93.2650108,44.977753,"Final Four",2001,"Minneapolis","Minnesota","Hubert H. Humphrey Metrodome","MN"
"832",95,"Minneapolis, Minnesota, U.S. Bank Stadium",-93.2578154,44.9737514,"Final Four",2019,"Minneapolis","Minnesota","U.S. Bank Stadium","MN"
"833",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1940,"Kansas City","Missouri","Municipal Auditorium","MO"
"834",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1941,"Kansas City","Missouri","Municipal Auditorium","MO"
"835",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1942,"Kansas City","Missouri","Municipal Auditorium","MO"
"836",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1954,"Kansas City","Missouri","Municipal Auditorium","MO"
"837",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1955,"Kansas City","Missouri","Municipal Auditorium","MO"
"838",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1956,"Kansas City","Missouri","Municipal Auditorium","MO"
"839",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1957,"Kansas City","Missouri","Municipal Auditorium","MO"
"840",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1961,"Kansas City","Missouri","Municipal Auditorium","MO"
"841",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Final Four",1964,"Kansas City","Missouri","Municipal Auditorium","MO"
"842",97,"Kansas City, Missouri, Kemper Arena",-94.6059563,39.0917718,"Final Four",1988,"Kansas City","Missouri","Kemper Arena","MO"
"843",99,"St. Louis, Missouri, St. Louis Arena",-90.2821687,38.6293233,"Final Four",1973,"St. Louis","Missouri","St. Louis Arena","MO"
"844",99,"St. Louis, Missouri, St. Louis Arena",-90.2821687,38.6293233,"Final Four",1978,"St. Louis","Missouri","St. Louis Arena","MO"
"845",101,"St. Louis, Missouri, The Dome at America's Center",-90.1885068,38.6328232,"Final Four",2005,"St. Louis","Missouri","The Dome at America's Center","MO"
"846",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Final Four",1996,"East Rutherford","New Jersey","Izod Center","NJ"
"847",108,"Albuquerque, New Mexico, The Pit",-106.6322619,35.0670344,"Final Four",1983,"Albuquerque","New Mexico","The Pit","NM"
"848",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1943,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"849",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1944,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"850",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1945,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"851",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1946,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"852",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1947,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"853",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1948,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"854",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Final Four",1950,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"855",122,"Charlotte, North Carolina, Charlotte Coliseum",-80.7952196,35.2050394,"Final Four",1994,"Charlotte","North Carolina","Charlotte Coliseum","NC"
"856",125,"Greensboro, North Carolina, Greensboro Coliseum",-79.826131,36.058682,"Final Four",1974,"Greensboro","North Carolina","Greensboro Coliseum","NC"
"857",147,"Portland, Oregon, Memorial Coliseum",-122.6693299,45.532141,"Final Four",1965,"Portland","Oregon","Memorial Coliseum","OR"
"858",150,"Philadelphia, Pennsylvania, Spectrum",-75.1720528,39.9011809,"Final Four",1976,"Philadelphia","Pennsylvania","Spectrum","PA"
"859",150,"Philadelphia, Pennsylvania, Spectrum",-75.1720528,39.9011809,"Final Four",1981,"Philadelphia","Pennsylvania","Spectrum","PA"
"860",167,"Arlington, Texas, AT&T Stadium",-97.1140116,32.7298718,"Final Four",2014,"Arlington","Texas","AT&T Stadium","TX"
"861",170,"Dallas, Texas, Reunion Arena",-96.8084737,32.7739061,"Final Four",1986,"Dallas","Texas","Reunion Arena","TX"
"862",178,"Houston, Texas, Astrodome",-95.4107074,29.6847219,"Final Four",1971,"Houston","Texas","Astrodome","TX"
"863",179,"Houston, Texas, NRG Stadium",-95.4107074,29.6847219,"Final Four",2011,"Houston","Texas","NRG Stadium","TX"
"864",179,"Houston, Texas, NRG Stadium",-95.4107074,29.6847219,"Final Four",2016,"Houston","Texas","NRG Stadium","TX"
"865",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Final Four",1998,"San Antonio","Texas","Alamodome","TX"
"866",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Final Four",2004,"San Antonio","Texas","Alamodome","TX"
"867",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Final Four",2008,"San Antonio","Texas","Alamodome","TX"
"868",183,"San Antonio, Texas, Alamodome",-98.4788143,29.4169834,"Final Four",2018,"San Antonio","Texas","Alamodome","TX"
"869",190,"Salt Lake City, Utah, Jon M. Huntsman Center",-111.8388029,40.7620609,"Final Four",1979,"Salt Lake City","Utah","Jon M. Huntsman Center","UT"
"870",196,"Seattle, Washington, Hec Edmundson Pavilion",-122.3021385,47.6520749,"Final Four",1949,"Seattle","Washington","Hec Edmundson Pavilion","WA"
"871",196,"Seattle, Washington, Hec Edmundson Pavilion",-122.3021385,47.6520749,"Final Four",1952,"Seattle","Washington","Hec Edmundson Pavilion","WA"
"872",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Final Four",1984,"Seattle","Washington","Kingdome","WA"
"873",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Final Four",1989,"Seattle","Washington","Kingdome","WA"
"874",197,"Seattle, Washington, Kingdome",-122.3313247,47.5984778,"Final Four",1995,"Seattle","Washington","Kingdome","WA"
